,title,score,review_num,keyword,category
24,멘탈이 무기다,10.0,26,"['베조스', '마인드컨트롤', '플로우', '월스트리트', '메커니즘', '스탠포드']",자기계발
25,미라클모닝,9.4,1423,"['자기관리', '재테크', '코로나', '효능감', '아침 시간', '자기혁신']",자기계발
26,당신을 초대합니다,10.0,5,"['코로나', '인간관계', '커리어', '이케아', '위드', '온라인 커뮤니티']",자기계발
27,히든 해빗,10.0,10,"['혁신', '내신', '잡스', '예일대', '베토벤', '피카소']",자기계발
28,파리에서 도시락을 파는 여자,9.4,40,"['부자', '창업', '유럽', '성공', '시크릿', '델리']",자기계발
29,언바운드,9.9,46,"['유튜브', '방탄소년단', '솔루션', '인사이트', '인공지능', '구글']",자기계발
30,합리적 남자,9.6,8,"['연애', '경제 전망', '사랑', '여자', '결혼', '블로거']",자기계발
31,기분이 태도가 되지 않게,8.6,2104,"['인간관계', '인생', '감정 기복', '할리우드', '후회', '사회생활']",자기계발
32,공부의 본질,9.5,55,"['유튜브', '공부법', '변호사', '아웃풋', '성과', '피드백']",자기계발
33,5년 후 나에게 Q&A a Day(2021 오로라 Edition),9.5,55,"['다이어리', '심플', '한정판', '유럽', '아마존', '교보문고']",자기계발
34,아주 작은 습관의 힘,9.4,3737,"['인생', '삶', '습관', '법칙', '벤저민 프랭클린', '벅스']",자기계발
35,나는 인생의 아주 기본적인 것부터 바꿔보기로 했다(양장본 HardCover),9.5,22,"['사랑', '우정', '성공', '불안', '지혜', '퀘스트']",자기계발
36,원씽(The One Thing)(리커버 특별판),9.7,147,"['자기관리', '순위', '성공', '월스트리트 저널', '자기혁신', '아이폰']",자기계발
37,그릿(100쇄 기념 리커버 에디션),9.5,395,"['성공', '성공법', '내면', '역경', '육군사관학교', '목표']",자기계발
38,고수의 대화법: 말감각,0.0,0,"['데일 카네기', '체크', '오프라 윈프리', '버락 오바마', '소통', '잡스']",자기계발
39,하버드 회복탄력성 수업,9.7,127,"['코로나', '내면', '뇌과학', '명상', '심리학', '긍정심리학']",자기계발
40,나이 드는 게 두렵지 않습니다,9.5,28,"['일본', '이혼', '고령화', '노후 생활', '노후 자금', '아사히']",자기계발
41,위대한 나의 발견 강점혁명(양장본 HardCover),9.5,10,"['자기관리', '화술', '도널드', '아마존', '일본', '처세']",자기계발
42,마지막 몰입: 나를 넘어서는 힘,9.5,201,"['성공', '하버드', '자기계발', '습관', '베이커', '아웃소싱']",자기계발
43,왜 일하는가(양장본 HardCover),9.0,874,"['습관', '인생', '삼성그룹', '삼성', '삼성물산', '고민']",자기계발
44,설득의 심리학. 1(리커버 에디션),9.6,111,"['마케팅', '심리', '화술', '원칙', '원숭이', '파블로프']",자기계발
45,최소 노력의 법칙,7.8,26,"['베이', '처세술', '버핏', '애플', '아마존', '워런']",자기계발
46,더 해빙(The Having)(50만부 기념 리커버 에디션)(양장본 HardCover),8.8,14403,"['심리학', '부자', '투자자', '뇌과학', '고전', '구루']",자기계발
47,멘탈의 연금술(양장본 HardCover),9.3,420,"['부자', '자기관리', '성공', '자기계발', '밀리언셀러', '연금술사']",자기계발
48,나는 4시간만 일한다,8.8,550,"['아웃소싱', '시간관리', '뮤즈', '타이탄', '실리콘밸리', '자동']",자기계발
49,당신의 1분은 얼마인가,0.0,0,"['시간 관리', '버핏', '테슬라', '인공지능', '유튜브', '워런']",자기계발
50,에센셜리즘,9.3,65,"['내면', '에센셜', '리스트', '본질', '캐나다', '소수']",자기계발
51,약함 너머,10.0,13,"['강자', '사마천', '다윗', '무사시', '약자', '김춘추']",자기계발
52,절대 배신하지 않는 공부의 기술,9.4,173,"['유튜브', '합격', '공부법', '자기계발', '멘토', '습관']",자기계발
53,짬누나 군입대 컨설팅,10.0,11,"['군대 생활', '스펙', '넷플릭스', '대한민국', '군복', '신학생']",자기계발
54,5년 후 나에게 Q&A a Day(2022 메리골드 Edition)(양장본 HardCover),8.8,10576,"['다이어리', '심플', '한정판', '유럽', '아마존', '다이어리북']",자기계발
55,초조하지 않게 사는 법,9.0,33,"['인생', '중국', '지혜', '묵상', '금강경', '인생처세술']",자기계발
56,운의 알고리즘,9.4,165,"['유튜브', '행복', '운명', '선택', '타로', '원소']",자기계발
57,"인생의 차이를 만드는 독서법, 본깨적",9.5,87,"['주식투자', '커리어', '변화', '바인더', '이랜드', '책읽기']",자기계발
58,60에 시작한 억대 연봉 강사 헐 머니가 온다,0.0,0,"['스피치', '멘토', '부자', '인스', '스토리텔링', '카카오톡']",자기계발
59,시간을 선택하는 기술 블럭식스,10.0,16,"['인생', '솔루션', '전략', '인어공주', '하루', '관리']",자기계발
60,기획자가 일 잘하는 법,10.0,16,"['멘토', '카카오', '프랙티스', '브런치', '맥킨지', '고객 가치']",자기계발
61,운이 복리처럼 쌓이는 사람들의 습관,0.0,0,"['심플', '일본', '커리어', '역경', '아마존', '흐름']",자기계발
62,강원국의 어른답게 말합니다,9.4,2006,"['지혜', '화술', '청와대', '레이건', '대통령', '존중']",자기계발
63,Give and Take(기브앤테이크),9.7,132,"['인간관계', '성공', '테이', '군주론', '인맥', '마키아벨리']",자기계발
64,돈 되는 기획,10.0,5,"['유튜브', '인사이트', '부업', '셀프', '잡스', '기획력']",자기계발
65,"이지성의 꿈꾸는 다락방 1, 2권 최종 완결판 + VD 다이어리 세트(2022년 에디션)(양장본 HardCover)(전2권)",9.8,26,"['손정의', '버핏', '성공 법칙', '워런', '콘래드', '내면']",자기계발
66,전달의 법칙(단 1줄로 사로잡는),9.7,251,"['유튜브', '세일즈', '센스', '상대', '반전', '표현']",자기계발
67,생각 정리의 힘,0.0,0,"['심플', '직장인', '수익', '아웃풋', '솔루션', '자영업']",자기계발
68,말 그릇(비울수록 사람을 더 채우는),9.0,5923,"['감정', '내면', '대화법', '질문', '화술', '코칭']",자기계발
69,예민한 사람을 위한 좋은 심리 습관,10.0,3,"['감정', '관계', '인간관계', '상처', '감정 기복', '심리사']",자기계발
70,시작의 기술(양장본 HardCover),9.2,426,"['인생', '자기관리', '커리어', '자기혁신', '메이플', '하이데거']",자기계발
71,프레임(양장본 HardCover),10.0,16,"['지혜', '인생', '심리학', '서태지', '퍼시', '메르스']",자기계발
72,생각의 비밀,9.4,237,"['미국', '포브스', '기업가', '노자', '익스프레스', '카톡']",자기계발
73,이상하게 돈 걱정 없는 사람들의 비밀,10.0,13,"['재테크', '부자', '습관', '로또', '월급', '집 마련']",자기계발
74,나의 하루는 4시 30분에 시작된다(리커버 한정판),9.0,1602,"['합격', '베조스', '인생', '시간관리', '변호사 시험', '새벽']",자기계발
75,인생을 바꾸는 100일 마음챙김,10.0,27,"['유튜브', '멘토', '불안', '명상', '내면', '디톡스']",자기계발
76,무조건 팔리는 카피 단어장,9.7,49,"['커머스', '유튜브', '마케팅', '월스트리트 저널', '칼럼', '레터']",자기계발
77,마스터리(양장본 HardCover),10.0,22,"['질문', '인생', '판타지', '용기', '마스', '성공 철학']",자기계발
78,설득의 심리학. 2(리커버 에디션),9.5,53,"['마케팅', '심리', '화술', '과학', '법칙', '실전 전략']",자기계발
79,리더의 말 그릇,9.8,28,"['감정', '리더십', '연차', '코칭', '욕구', '갈등']",자기계발
80,생각이 너무 많은 서른 살에게,9.5,127,"['자기관리', '성공', '불안', '자기계발', '재테크', '삼성전자']",자기계발
81,오십부터는 노후 걱정 없이 살아야 한다,9.4,63,"['비트코인', '재테크', '주식', '자산관리', '퇴직 연금 제도', '노후준비']",자기계발
82,아들아 세상의 중심에 너 홀로 서라,9.3,15,"['인생', '성공', '지혜', '교제', '명저', '내라']",자기계발
83,손미나의 나의 첫 외국어 수업,9.0,44,"['로드맵', '인생', '유튜브', '스페인어', '리스닝', '스터디']",자기계발
84,모든 관계는 나에게 달려 있다,9.9,280,"['인생', '시집', '감정', '습관', '패턴', '소프트웨어']",자기계발
85,일 잘하는 사람은 단순하게 말합니다,9.4,225,"['화술', '밀레 니얼 세대', '소통', '넷플릭스', '직장생활', '상대방']",자기계발
86,지금 이 순간을 살아라,9.7,119,"['내면', '삶의지혜', '공병호', '인생처세술', '깨달음', '복음']",자기계발
87,절제의 성공학(운명을 만드는)(증보판)(양장본 HardCover),9.4,133,"['자기관리', '성공', '음식', '명학', '가난', '자기혁신']",자기계발
88,다른 의견,10.0,15,"['오슬로', '통찰', '대화', '논쟁', '의사소통', '윌리엄스']",자기계발
89,"결국엔, 자기 발견(좋은 습관 시리즈 15)",0.0,0,"['직장인', '인생', '내면', '버킷 리스트', '회사 생활', '워크숍']",자기계발
90,협상의 기술. 1(허브 코헨의),9.3,35,"['소련', '타임스', '뉴욕', '아마존', '미국', '법무부']",자기계발
91,기획의 정석,9.6,156,"['신영', '기획력', '김정일', '애드', '청와대', '잡스']",자기계발
92,회복탄력성(15만부 기념 리커버),9.9,40,"['심리학', '안데르센', '행복', '인생처세술', '고트', '삶의태도']",자기계발
93,알면서도 알지 못하는 것들(리커버 에디션),9.7,302,"['자기관리', '성공', '리치', '텍사스', '자기혁신', '이민자']",자기계발
94,아티스트 웨이(개정판),9.5,87,"['내면', '자기관리', '창조', '자기혁신', '페이지', '내부']",자기계발
95,솔로 워커: 미치지 않고 혼자 일하는 법,10.0,2,"['내면', '커리어', '성공', '아웃소싱', '니체', '프리랜서']",자기계발
96,나는 무조건 합격하는 공부만 한다,9.2,449,"['내신', '수능', '공부전략', '객관식', '폴더', '사법시험']",자기계발
97,당신의 생각을 정리해드립니다,9.7,154,"['인생', '인간관계', '감정', '가계부', '부자', '포스코']",자기계발
98,생각하라 그러면 부자가 되리라,10.0,21,"['업종', '성공 법칙', '상상력', '야망', '신념', '성공 철학']",자기계발
99,어떻게 원하는 것을 얻는가(밀리언 특별판)(개정판),8.9,1731,"['감정', '협상', '설득', '잠재 고객', '신용카드', '표준']",자기계발
100,아주 보통의 행복(평범해서 더욱 소중한),9.5,147,"['내면', '포스트 코로나 시대', '서울대', '천재', '농담', '보통주']",자기계발
101,너의 내면을 검색하라,9.4,43,"['자기관리', '이시형', '대니얼', '자기혁신', '티베트', '미스코리아']",자기계발
102,할 말은 합니다,10.0,31,"['유튜브', '자존감', '호신', '말투', '무례', '선']",자기계발
103,인생을 바꾸는 세 가지 프로페셔널 시점,0.0,0,"['커리어', '리더', '미국', '외국', '회사', '취업']",자기계발
104,성공은 당신 것(반양장),9.4,29,"['비즈니스', '내면 세계', '잠재 고객', '마음가짐', '박사', '유품']",자기계발
105,오늘부터 나는 브랜드가 되기로 했다,9.7,27,"['관계', '자기계발', '픽사', '파타고니아', '칠드런', '자산관리']",자기계발
106,기적을 만드는 감사메모,0.0,16,"['행복', '습관', '굿바이', '메모장', '정화', '불평']",자기계발
107,프레임(교보문고 단독 스페셜 에디션)(양장본 HardCover),9.0,15,"['지혜', '인생', '심리학', '서태지', '퍼시', '메르스']",자기계발
108,나의 꿈 나의 인생. 1(놓치고 싶지 않은),10.0,35,"['카네기', '성경', '부자', '성공 철학', '상상력', '앤드류']",자기계발
109,조화로운 부,9.5,26,"['관계', '인생', '부자', '내면', '파산', '기둥']",자기계발
110,이토록 멋진 휴식,10.0,93,"['인공지능', '우울증', '대가', '힐링', '워라', '인사이트']",자기계발
111,신경 끄기의 기술,8.7,12524,"['자기관리', '성공법', '인생', '월스트리트', '데이브', '아마존']",자기계발
112,위대한 시크릿(양장본 HardCover),8.6,444,"['성공', '감정', '메 서드', '마음수련', '에크하르트', '내기']",자기계발
113,다산의 마지막 습관(10만 부 기념 리커버 에디션)(양장본 HardCover),9.5,46,"['공부', '소학', '내공', '논어', '좌전', '어른']",자기계발
114,리얼리티 트랜서핑. 1,9.8,129,"['자기관리', '내면', '러시아', '대참사', '자기혁신', '파도']",자기계발
115,사람이 운명이다,9.4,38,"['인생', '심리치료', '신한', '토정비결', '주역', '처세']",자기계발
116,화성에서 온 남자 금성에서 온 여자,10.0,9,"['연애', '에디션', '남녀 관계', '투데이', '이성', '논쟁']",자기계발
117,우리의 뇌는 어떻게 배우는가,9.7,58,"['라틴어', '포르투갈어', '스페인어', '에러', '브라질', '기둥']",자기계발
118,완벽한 공부법,9.0,2745,"['성공법', '통찰', '감정', '영어 회화', '학습법', '영어 발음']",자기계발
119,생각 비우기 연습,10.0,26,"['인간관계', '습관', '대화법', '상담', '마음', '정비']",자기계발
120,일독,9.3,46,"['코칭', '멘토링', '독서 습관', '슬럼프', '레드', '미션']",자기계발
121,관계에도 연습이 필요합니다,9.6,104,"['인간관계', '공감', '코로나', '상처', '타인', '대화']",자기계발
122,돈의 진리(양장본 HardCover),9.3,42,"['부자', '부자되는법', '투자처', '로또', '일본 전역', '통장']",자기계발
123,우유곽 대학을 빌려 드립니다,10.0,10,"['스피치', '박원순', '조엘', '오스틴', '학과', '이시영']",자기계발
124,"바바라 민토, 논리의 기술",9.3,31,"['글쓰기', '하버드', '맥킨지', '피라미드', '로직', '프레젠테이션']",자기계발
125,폴리매스,8.7,216,"['대니얼', '창의성', '게이츠', '잠재력', '전문', '사고']",자기계발
126,나를 사랑하는 연습,9.5,215,"['위로', '인생', '자기관리', '응원', '습관', '타인']",자기계발
127,더 시스템(The System),9.3,146,"['실패', '성공스토리', '성공 모델', '만화', '성공 확률', '역경']",자기계발
128,하버드 상위 1퍼센트의 비밀(리커버 에디션),9.1,4476,"['자기관리', '투자', '투자자', '용기', '월스트리트', '키신저']",자기계발
129,닥터 도티의 삶을 바꾸는 마술가게(양장본 HardCover),9.4,351,"['뇌과학', '스탠퍼드', '루스', '마음챙김', '터너', '마음수련']",자기계발
130,말센스,9.3,572,"['하버드', '화술', '상대', '대화', '대화법', '래리']",자기계발
131,학습천재가 되는 11가지 공부 비결,10.0,13,"['공부법', '자기계발', '심리학', '러시아어', '신경 과학', '공시']",자기계발
132,불편한 사람과 뻔뻔하게 대화하는 법,10.0,32,"['관계', '기술', '마티', '축음기', '스토리텔링', '센스']",자기계발
133,적을 만들지 않는 대화법,8.9,49,"['대화법', '화술', '기술', '국립중앙도서관', '거절', '대화']",자기계발
134,나는 이제 마음 편히 살기로 했다,10.0,17,"['코로나', '유튜브', '일본', '인간관계', '방법', '스트레스']",자기계발
135,프로페셔널 스튜던트(양장본 HardCover),9.8,59,"['자기관리', '공부', '경제', '포스코', '희망', '미래엔']",자기계발
136,코딩 몰라도 됩니다,10.0,1,"['커머스', '취업', '프로덕트', '개발자', '쿠팡', '수익']",자기계발
137,일의 철학,9.4,49,"['스탠퍼드', '실리콘밸리', '카산드라', '프로토타입', '퇴사', '데이브']",자기계발
138,리얼리티 트랜서핑. 2,9.8,64,"['영혼', '프레', '의도', '심상', '목표', '슬라이드']",자기계발
139,설득의 심리학. 3(리커버 에디션),9.6,38,"['마케팅', '심리', '화술', '스몰', '디폴트', '파트너십']",자기계발
